,benchmark_value,cash,date,execution_loss,long_exposure,pnl,portfolio_value,positions,short_exposure
769,96225.0,100000,2016-10-04 23:55:50.219560,-145,354414,1466,454414,"{u'A': 3, u'B': 29}",0
770,96287.0,100000,2016-10-05 00:40:07.170910,-148,325305,1287,425305,"{u'A': 3, u'B': 26}",0
771,96249.0,100000,2016-10-05 01:09:32.472360,-145,291669,1452,391669,"{u'A': 2, u'B': 25}",0
772,96212.0,100000,2016-10-05 01:37:17.029170,-145,358480,1455,458480,"{u'A': 4, u'B': 27}",0
773,96054.0,100000,2016-10-05 02:05:26.016460,-143,371733,2098,471733,"{u'A': 5, u'B': 26}",0
774,96214.0,100000,2016-10-05 02:31:19.865390,-142,329180,1447,429180,"{u'A': 4, u'B': 24}",0
775,95675.0,100000,2016-10-05 12:20:56.079540,-141,317567,3211,417567,"{u'A': 4, u'B': 23}",0
776,95625.0,100000,2016-10-05 12:40:10.044340,-144,388043,3400,488043,"{u'A': 7, u'B': 23}",0
777,96156.0,100000,2016-10-05 13:00:00.070770,-146,437581,962,537581,"{u'A': 9, u'B': 23}",0
778,96618.0,100000,2016-10-05 13:18:45.736340,-146,411753,-1066,511753,"{u'A': 7, u'B': 25}",0
779,96720.0,100000,2016-10-05 13:40:08.929360,-146,388440,-1693,488440,"{u'A': 6, u'B': 25}",0
780,96960.0,100000,2016-10-05 14:01:51.427240,-148,456874,-2811,556874,"{u'A': 8, u'B': 27}",0
781,96770.0,100000,2016-10-05 14:26:38.376850,-147,455960,-1903,555960,"{u'A': 8, u'B': 27}",0
782,96805.0,100000,2016-10-05 16:00:38.434010,-148,442190,-2071,542190,"{u'A': 7, u'B': 28}",0
783,96675.0,100000,2016-10-05 16:32:26.521650,-148,423524,-1466,523524,"{u'A': 5, u'B': 31}",0
784,96743.0,100000,2016-10-05 17:08:54.023420,-148,461538,-1729,561538,"{u'A': 7, u'B': 30}",0
785,96542.0,100000,2016-10-05 17:39:06.523940,-147,484288,-727,584288,"{u'A': 8, u'B': 30}",0
786,96406.0,100000,2016-10-05 18:05:19.025220,-148,522824,-40,622824,"{u'A': 8, u'B': 34}",0
787,96638.0,100000,2016-10-05 18:31:09.624280,-149,504392,-1186,604392,"{u'A': 8, u'B': 32}",0
788,96584.0,100000,2016-10-05 18:55:24.026190,-149,561416,-848,661416,"{u'A': 10, u'B': 33}",0
789,96531.0,100000,2016-10-05 19:22:36.526380,-149,547124,-499,647124,"{u'A': 9, u'B': 34}",0
790,96467.0,100000,2016-10-05 21:02:15.878820,-149,604046,-146,704046,"{u'A': 11, u'B': 35}",0
791,96521.0,100000,2016-10-05 22:22:41.632840,-148,614174,-477,714174,"{u'A': 11, u'B': 36}",0
792,96755.0,100000,2016-10-05 23:23:22.729660,-147,524598,-1911,624598,"{u'A': 8, u'B': 34}",0
793,96735.0,100000,2016-10-06 00:20:00.780730,-147,457230,-1807,557230,"{u'A': 6, u'B': 32}",0
794,96792.0,100000,2016-10-06 00:55:49.732490,-149,501033,-2140,601033,"{u'A': 7, u'B': 34}",0
795,96796.0,100000,2016-10-06 01:27:57.976520,-149,515000,-2121,615000,"{u'A': 8, u'B': 33}",0
796,96833.0,100000,2016-10-06 02:01:39.878760,-146,548897,-2359,648897,"{u'A': 9, u'B': 34}",0
797,96851.0,100000,2016-10-06 02:38:45.723830,-147,553128,-2432,653128,"{u'A': 10, u'B': 32}",0
798,97137.0,100000,2016-10-06 12:36:41.557330,-124,564685,-4159,664685,"{u'A': 10, u'B': 33}",0
799,97227.0,100000,2016-10-06 13:06:31.258190,-128,555386,-4698,655386,"{u'A': 10, u'B': 32}",0
800,96934.0,100000,2016-10-06 13:39:41.259140,-135,553662,-2911,653662,"{u'A': 10, u'B': 32}",0
801,97169.0,100000,2016-10-06 14:20:18.408890,-128,598682,-4332,698682,"{u'A': 11, u'B': 34}",0
802,97222.0,100000,2016-10-06 16:01:03.072410,-126,642696,-4665,742696,"{u'A': 12, u'B': 36}",0
803,97505.0,100000,2016-10-06 16:36:43.107250,-127,692468,-6710,792468,"{u'A': 14, u'B': 36}",0
804,97369.0,100000,2016-10-06 17:12:58.256230,-126,749201,-5731,849201,"{u'A': 16, u'B': 37}",0
805,97555.0,100000,2016-10-06 17:54:08.259900,-126,798483,-7192,898483,"{u'A': 18, u'B': 37}",0
806,97709.0,100000,2016-10-06 18:26:00.255050,-124,871518,-8317,971518,"{u'A': 21, u'B': 37}",0
807,97677.0,100000,2016-10-06 18:58:26.703840,-126,919208,-8102,1019208,"{u'A': 23, u'B': 37}",0
808,97661.0,100000,2016-10-06 20:22:29.255430,-128,879155,-7837,979155,"{u'A': 23, u'B': 33}",0
809,97388.0,100000,2016-10-06 21:16:53.304850,-124,958338,-5414,1058338,"{u'A': 26, u'B': 34}",0
810,97464.0,100000,2016-10-06 22:38:15.255530,-120,955049,-6144,1055049,"{u'A': 25, u'B': 36}",0
811,97398.0,100000,2016-10-06 23:56:14.356300,-119,934584,-5507,1034584,"{u'A': 25, u'B': 34}",0
812,97398.0,100000,2016-10-07 00:46:03.858430,-120,920626,-5534,1020626,"{u'A': 24, u'B': 35}",0
813,97272.0,100000,2016-10-07 01:28:47.806590,-122,903798,-4490,1003798,"{u'A': 25, u'B': 31}",0
814,97286.0,100000,2016-10-07 02:15:21.305670,-121,812486,-4579,912486,"{u'A': 22, u'B': 29}",0
815,97455.0,100000,2016-10-07 12:20:47.366160,-123,891280,-5787,991280,"{u'A': 24, u'B': 32}",0
816,97491.0,100000,2016-10-07 12:43:07.817280,-123,853611,-5929,953611,"{u'A': 22, u'B': 33}",0
817,97179.0,100000,2016-10-07 13:05:42.178870,-123,908566,-3237,1008566,"{u'A': 24, u'B': 34}",0
818,97395.0,100000,2016-10-07 13:29:49.779450,-123,934404,-5221,1034404,"{u'A': 25, u'B': 34}",0
819,97323.0,100000,2016-10-07 14:00:14.276410,-122,899955,-4538,999955,"{u'A': 24, u'B': 33}",0
820,97258.0,100000,2016-10-07 14:35:17.165650,-122,879474,-3889,979474,"{u'A': 24, u'B': 31}",0
821,97223.0,100000,2016-10-07 16:08:16.283880,-120,817666,-3676,917666,"{u'A': 21, u'B': 32}",0
822,97224.0,100000,2016-10-07 16:52:36.425320,-123,859416,-3643,959416,"{u'A': 24, u'B': 29}",0
823,97158.0,100000,2016-10-07 17:32:04.582480,-125,878622,-3038,978622,"{u'A': 24, u'B': 31}",0
824,97006.0,100000,2016-10-07 18:09:38.832890,-125,839550,-1688,939550,"{u'A': 22, u'B': 32}",0
825,97058.0,100000,2016-10-07 18:40:58.982760,-125,897450,-2148,997450,"{u'A': 24, u'B': 33}",0
826,97237.0,100000,2016-10-07 19:11:00.182360,-123,885317,-3914,985317,"{u'A': 23, u'B': 34}",0
827,97298.0,100000,2016-10-07 20:43:23.577530,-127,885901,-4432,985901,"{u'A': 23, u'B': 34}",0
828,97121.0,100000,2016-10-07 21:34:47.130190,-129,908130,-2809,1008130,"{u'A': 24, u'B': 34}",0
829,97241.0,100000,2016-10-07 22:39:56.780330,-132,946981,-3891,1046981,"{u'A': 26, u'B': 33}",0
830,97343.0,100000,2016-10-07 23:37:11.169740,-135,1077253,-4940,1177253,"{u'A': 31, u'B': 34}",0
831,97501.0,100000,2016-10-08 00:10:25.776560,-137,1031113,-6555,1131113,"{u'A': 29, u'B': 34}",0
832,97470.0,100000,2016-10-08 00:43:08.678830,-139,1002798,-6180,1102798,"{u'A': 27, u'B': 36}",0
833,97425.0,100000,2016-10-08 01:13:56.529640,-135,1056089,-5808,1156089,"{u'A': 28, u'B': 39}",0
834,97307.0,100000,2016-10-08 01:54:48.478550,-135,1064848,-4642,1164848,"{u'A': 28, u'B': 40}",0
835,97084.0,100000,2016-10-08 02:36:52.178520,-134,1086228,-2217,1186228,"{u'A': 29, u'B': 40}",0
836,98175.0,100000,2016-10-11 12:27:11.606600,-133,1118080,-13979,1218080,"{u'A': 29, u'B': 42}",0
837,98049.0,100000,2016-10-11 12:44:30.508690,-130,1092154,-12166,1192154,"{u'A': 28, u'B': 42}",0
838,97740.0,100000,2016-10-11 13:01:45.408080,-133,993096,-8909,1093096,"{u'A': 24, u'B': 42}",0
839,97344.0,100000,2016-10-11 13:18:36.810170,-129,1013030,-4976,1113030,"{u'A': 25, u'B': 42}",0
840,97275.0,100000,2016-10-11 13:37:33.261830,-129,958581,-4136,1058581,"{u'A': 24, u'B': 39}",0
841,96881.0,100000,2016-10-11 13:57:20.310180,-130,911120,-147,1011120,"{u'A': 23, u'B': 37}",0
842,96904.0,100000,2016-10-11 14:16:15.954650,-132,958697,-320,1058697,"{u'A': 25, u'B': 37}",0
843,96363.0,100000,2016-10-11 14:34:40.656410,-130,957429,4877,1057429,"{u'A': 26, u'B': 35}",0
844,95875.0,100000,2016-10-11 14:53:42.859110,-122,1023475,9457,1123475,"{u'A': 29, u'B': 35}",0
845,96103.0,100000,2016-10-11 16:15:56.860030,-120,1015770,7364,1115770,"{u'A': 29, u'B': 34}",0
846,95995.0,100000,2016-10-11 16:41:04.499090,-123,1042341,8219,1142341,"{u'A': 31, u'B': 32}",0
847,95808.0,100000,2016-10-11 17:05:30.054920,-126,1083140,10462,1183140,"{u'A': 32, u'B': 34}",0
848,95594.0,100000,2016-10-11 17:31:59.156480,-130,1118098,12520,1218098,"{u'A': 34, u'B': 33}",0
849,95658.0,100000,2016-10-11 18:01:35.257810,-125,1114662,12100,1214662,"{u'A': 33, u'B': 35}",0
850,95842.0,100000,2016-10-11 18:29:58.854220,-124,1216596,9802,1316596,"{u'A': 36, u'B': 38}",0
851,95872.0,100000,2016-10-11 18:57:12.853640,-126,1193254,9700,1293254,"{u'A': 35, u'B': 38}",0
852,95693.0,100000,2016-10-11 19:28:37.856110,-127,1214382,12046,1314382,"{u'A': 36, u'B': 38}",0
853,95754.0,100000,2016-10-11 21:12:44.406050,-126,1211430,11125,1311430,"{u'A': 35, u'B': 40}",0
854,95853.0,100000,2016-10-11 22:11:00.455870,-125,1236004,10021,1336004,"{u'A': 36, u'B': 40}",0
855,95719.0,100000,2016-10-11 23:12:12.854240,-125,1277265,11772,1377265,"{u'A': 37, u'B': 42}",0
856,95806.0,100000,2016-10-12 00:14:04.651370,-122,1254876,10712,1354876,"{u'A': 36, u'B': 42}",0
857,95738.0,100000,2016-10-12 00:47:15.000530,-121,1174056,11424,1274056,"{u'A': 33, u'B': 41}",0
858,95589.0,100000,2016-10-12 01:12:15.300450,-121,1181979,13270,1281979,"{u'A': 33, u'B': 42}",0
859,95641.0,100000,2016-10-12 01:39:47.650690,-119,1225532,12652,1325532,"{u'A': 34, u'B': 44}",0
860,95506.0,100000,2016-10-12 02:08:55.899020,-119,1223770,14420,1323770,"{u'A': 34, u'B': 44}",0
861,95336.0,100000,2016-10-12 02:35:18.849960,-122,1235306,16515,1335306,"{u'A': 35, u'B': 43}",0
862,95093.0,100000,2016-10-12 12:30:43.679210,-113,1185845,19216,1285845,"{u'A': 33, u'B': 43}",0
863,95174.0,100000,2016-10-12 12:57:14.480660,-114,1200858,17928,1300858,"{u'A': 34, u'B': 42}",0
864,95004.0,100000,2016-10-12 13:27:21.184200,-113,1222403,19682,1322403,"{u'A': 35, u'B': 42}",0
865,95017.0,100000,2016-10-12 13:58:36.832310,-106,1232616,19223,1332616,"{u'A': 35, u'B': 43}",0
866,94706.0,100000,2016-10-12 14:30:04.081870,-107,1191817,23080,1291817,"{u'A': 33, u'B': 44}",0
867,94724.0,100000,2016-10-12 16:01:48.536720,-106,1248395,22697,1348395,"{u'A': 35, u'B': 45}",0
868,94831.0,100000,2016-10-12 16:32:27.532530,-104,1296521,21199,1396521,"{u'A': 37, u'B': 45}",0
869,94752.0,100000,2016-10-12 17:07:16.681030,-103,1341984,22336,1441984,"{u'A': 39, u'B': 45}",0
870,94749.0,100000,2016-10-12 17:41:49.231180,-104,1412229,22015,1512229,"{u'A': 42, u'B': 45}",0
871,94615.0,100000,2016-10-12 18:12:28.632460,-106,1437325,24302,1537325,"{u'A': 44, u'B': 43}",0
872,94783.0,100000,2016-10-12 18:38:45.933700,-107,1441476,21691,1541476,"{u'A': 42, u'B': 48}",0
873,95011.0,100000,2016-10-12 19:05:33.983570,-105,1406520,18082,1506520,"{u'A': 42, u'B': 44}",0
874,95117.0,100000,2016-10-12 20:23:58.433240,-105,1431669,16373,1531669,"{u'A': 43, u'B': 44}",0
875,95020.0,100000,2016-10-12 21:54:39.281190,-105,1467553,17617,1567553,"{u'A': 45, u'B': 43}",0
876,94935.0,100000,2016-10-12 23:29:22.184190,-108,1475629,19200,1575629,"{u'A': 45, u'B': 44}",0
877,94965.0,100000,2016-10-13 00:25:40.284660,-107,1476167,18677,1576167,"{u'A': 45, u'B': 44}",0
878,94910.0,100000,2016-10-13 00:56:15.582590,-107,1475409,19439,1575409,"{u'A': 45, u'B': 44}",0
879,95059.0,100000,2016-10-13 01:31:27.983270,-107,1401711,17429,1501711,"{u'A': 43, u'B': 41}",0
880,94902.0,100000,2016-10-13 02:09:52.382780,-104,1484865,19628,1584865,"{u'A': 45, u'B': 45}",0
881,94880.0,100000,2016-10-13 12:16:40.497310,-105,1531360,19875,1631360,"{u'A': 47, u'B': 45}",0
882,94855.0,100000,2016-10-13 12:38:48.839150,-103,1549402,21118,1649402,"{u'A': 47, u'B': 47}",0
883,94369.0,100000,2016-10-13 13:00:30.141360,-103,1425587,28680,1525587,"{u'A': 42, u'B': 47}",0
884,94007.0,100000,2016-10-13 13:20:58.746100,-101,1420769,33504,1520769,"{u'A': 42, u'B': 47}",0
885,93620.0,100000,2016-10-13 13:43:19.755290,-103,1400915,39786,1500915,"{u'A': 41, u'B': 48}",0
886,93628.0,100000,2016-10-13 14:07:00.501480,-106,1372549,39597,1472549,"{u'A': 41, u'B': 45}",0
887,93753.0,100000,2016-10-13 14:34:47.195900,-107,1379864,37777,1479864,"{u'A': 40, u'B': 48}",0
888,93808.0,100000,2016-10-13 16:03:54.700790,-107,1301742,37119,1401742,"{u'A': 37, u'B': 47}",0
889,93776.0,100000,2016-10-13 16:39:00.294830,-108,1374663,37479,1474663,"{u'A': 41, u'B': 45}",0
890,93760.0,100000,2016-10-13 17:11:39.949270,-107,1467135,37271,1567135,"{u'A': 45, u'B': 45}",0
891,93586.0,100000,2016-10-13 17:43:40.651730,-108,1366428,40449,1466428,"{u'A': 42, u'B': 42}",0
892,93565.0,100000,2016-10-13 18:13:34.799030,-110,1379299,41069,1479299,"{u'A': 43, u'B': 41}",0
893,93524.0,100000,2016-10-13 18:41:17.448360,-106,1373672,41214,1473672,"{u'A': 44, u'B': 38}",0
894,93407.0,100000,2016-10-13 19:09:00.048140,-105,1404363,42937,1504363,"{u'A': 45, u'B': 39}",0
895,93452.0,100000,2016-10-13 20:38:24.599730,-106,1460337,42434,1560337,"{u'A': 47, u'B': 40}",0
896,93327.0,100000,2016-10-13 21:55:59.745190,-107,1408486,44359,1508486,"{u'A': 44, u'B': 42}",0
897,93368.0,100000,2016-10-13 23:17:47.644900,-106,1349746,43683,1449746,"{u'A': 41, u'B': 43}",0
898,93283.0,100000,2016-10-14 00:12:54.243530,-106,1334948,45008,1434948,"{u'A': 40, u'B': 44}",0
899,92990.0,100000,2016-10-14 00:46:54.742510,-104,1321606,48975,1421606,"{u'A': 40, u'B': 43}",0
900,92996.0,100000,2016-10-14 01:15:36.741040,-99,1271836,49020,1371836,"{u'A': 37, u'B': 45}",0
901,93159.0,100000,2016-10-14 01:45:32.793380,-100,1296871,46895,1396871,"{u'A': 38, u'B': 45}",0
902,93149.0,100000,2016-10-14 02:15:57.093920,-99,1260486,46942,1360486,"{u'A': 36, u'B': 46}",0
903,93770.0,100000,2016-10-14 12:09:59.856700,-100,1157096,39351,1257096,"{u'A': 32, u'B': 44}",0
904,94105.0,100000,2016-10-14 12:36:13.360950,-101,1171185,34798,1271185,"{u'A': 32, u'B': 45}",0
905,93989.0,100000,2016-10-14 12:57:24.458510,-103,1156099,36307,1256099,"{u'A': 31, u'B': 46}",0
906,94011.0,100000,2016-10-14 13:20:53.419960,-99,1137145,36221,1237145,"{u'A': 31, u'B': 44}",0
907,93954.0,100000,2016-10-14 13:49:46.512680,-95,1173095,36935,1273095,"{u'A': 33, u'B': 43}",0
908,94096.0,100000,2016-10-14 14:14:57.458790,-94,1151668,35208,1251668,"{u'A': 32, u'B': 43}",0
909,94077.0,100000,2016-10-14 14:49:14.112110,-93,1128408,35307,1228408,"{u'A': 31, u'B': 43}",0
910,94166.0,100000,2016-10-14 16:22:24.659160,-96,1027206,34338,1127206,"{u'A': 27, u'B': 42}",0
911,94242.0,100000,2016-10-14 17:00:45.309690,-95,1055094,33590,1155094,"{u'A': 29, u'B': 40}",0
912,94422.0,100000,2016-10-14 17:37:46.457890,-91,1109130,31479,1209130,"{u'A': 30, u'B': 43}",0
913,94518.0,100000,2016-10-14 18:07:36.207000,-91,1148690,30280,1248690,"{u'A': 30, u'B': 47}",0
914,94652.0,100000,2016-10-14 18:34:12.355040,-94,1173635,28580,1273635,"{u'A': 31, u'B': 47}",0
915,94515.0,100000,2016-10-14 19:04:12.543380,-94,1171908,30303,1271908,"{u'A': 31, u'B': 47}",0
916,94670.0,100000,2016-10-14 20:28:20.455600,-97,1192987,28457,1292987,"{u'A': 31, u'B': 49}",0
917,94775.0,100000,2016-10-14 21:25:28.560140,-97,1213473,27260,1313473,"{u'A': 31, u'B': 51}",0
918,94845.0,100000,2016-10-14 22:36:56.457420,-99,1154112,26401,1254112,"{u'A': 28, u'B': 52}",0
919,94875.0,100000,2016-10-14 23:42:02.461630,-100,1154496,26005,1254496,"{u'A': 28, u'B': 52}",0
920,95056.0,100000,2016-10-15 00:31:55.911270,-101,1063296,23916,1163296,"{u'A': 24, u'B': 52}",0
921,95025.0,100000,2016-10-15 01:08:24.306770,-102,1058939,24234,1158939,"{u'A': 23, u'B': 54}",0
922,95110.0,100000,2016-10-15 01:48:32.207440,-96,1096934,23263,1196934,"{u'A': 25, u'B': 53}",0
923,94885.0,100000,2016-10-15 02:26:45.154630,-97,1177946,25960,1277946,"{u'A': 29, u'B': 52}",0
924,94017.0,100000,2016-10-17 12:25:09.846160,-99,1223166,36696,1323166,"{u'A': 31, u'B': 53}",0
925,93775.0,100000,2016-10-17 12:45:50.093200,-99,1242793,39999,1342793,"{u'A': 32, u'B': 53}",0
926,93600.0,100000,2016-10-17 13:07:47.849540,-98,1198255,42495,1298255,"{u'A': 31, u'B': 51}",0
927,93692.0,100000,2016-10-17 13:36:17.851420,-99,1176420,41342,1276420,"{u'A': 30, u'B': 51}",0
928,94001.0,100000,2016-10-17 14:04:11.902710,-98,1124514,37586,1224514,"{u'A': 28, u'B': 50}",0
929,94126.0,100000,2016-10-17 14:31:53.843650,-97,1089434,36126,1189434,"{u'A': 26, u'B': 51}",0
930,93982.0,100000,2016-10-17 16:06:03.993070,-97,1047291,37709,1147291,"{u'A': 23, u'B': 54}",0
931,93968.0,100000,2016-10-17 16:43:09.610280,-98,1060626,37861,1160626,"{u'A': 24, u'B': 53}",0
932,93654.0,100000,2016-10-17 17:16:35.794660,-98,1042020,41328,1142020,"{u'A': 25, u'B': 49}",0
933,93652.0,100000,2016-10-17 17:48:59.844230,-91,1170294,41446,1270294,"{u'A': 31, u'B': 48}",0
934,93637.0,100000,2016-10-17 18:17:57.143910,-91,1160556,41675,1260556,"{u'A': 31, u'B': 47}",0
935,93742.0,100000,2016-10-17 18:44:28.841630,-89,1169676,40377,1269676,"{u'A': 33, u'B': 43}",0
936,93727.0,100000,2016-10-17 19:12:26.331560,-90,1178936,40659,1278936,"{u'A': 33, u'B': 44}",0
937,93592.0,100000,2016-10-17 20:40:14.692110,-92,1144788,42420,1244788,"{u'A': 32, u'B': 43}",0
938,93622.0,100000,2016-10-17 21:51:14.842490,-87,1122218,42010,1222218,"{u'A': 31, u'B': 43}",0
939,93785.0,100000,2016-10-17 23:02:22.019410,-92,1114536,40182,1214536,"{u'A': 31, u'B': 42}",0
940,93824.0,100000,2016-10-18 00:04:08.641340,-91,1176280,39679,1276280,"{u'A': 32, u'B': 46}",0
941,93794.0,100000,2016-10-18 00:47:16.844750,-93,1181518,40092,1281518,"{u'A': 31, u'B': 49}",0
942,94013.0,100000,2016-10-18 01:20:29.993820,-101,1197744,37319,1297744,"{u'A': 32, u'B': 48}",0
943,94040.0,100000,2016-10-18 01:59:56.894410,-99,1240310,37004,1340310,"{u'A': 33, u'B': 50}",0
944,93956.0,100000,2016-10-18 02:37:25.791950,-98,1239249,38065,1339249,"{u'A': 33, u'B': 50}",0
945,94451.0,100000,2016-10-18 12:34:31.536060,-97,1176290,31515,1276290,"{u'A': 30, u'B': 50}",0
946,94731.0,100000,2016-10-18 12:58:41.148000,-98,1150569,28200,1250569,"{u'A': 30, u'B': 47}",0
947,94842.0,100000,2016-10-18 13:24:12.302480,-98,1138343,26840,1238343,"{u'A': 29, u'B': 48}",0
948,94922.0,100000,2016-10-18 13:54:34.852180,-97,1125670,25952,1225670,"{u'A': 28, u'B': 49}",0
949,94747.0,100000,2016-10-18 14:23:08.951240,-92,1166163,28033,1266163,"{u'A': 29, u'B': 51}",0
950,94663.0,100000,2016-10-18 14:56:50.148810,-92,1151636,28981,1251636,"{u'A': 28, u'B': 52}",0
951,95256.0,100000,2016-10-18 16:28:43.150330,-93,1228761,21566,1328761,"{u'A': 31, u'B': 52}",0
952,95299.0,100000,2016-10-18 16:59:14.153160,-93,1202034,21010,1302034,"{u'A': 29, u'B': 54}",0
953,95357.0,100000,2016-10-18 17:32:38.602840,-92,1263029,20380,1363029,"{u'A': 32, u'B': 53}",0
954,95295.0,100000,2016-10-18 18:05:20.303620,-93,1275816,21151,1375816,"{u'A': 33, u'B': 52}",0
955,95334.0,100000,2016-10-18 18:35:52.152810,-94,1299786,20541,1399786,"{u'A': 34, u'B': 52}",0
956,95329.0,100000,2016-10-18 19:06:56.503310,-97,1286218,20482,1386218,"{u'A': 33, u'B': 53}",0
957,95348.0,100000,2016-10-18 20:42:36.449750,-96,1262966,20372,1362966,"{u'A': 32, u'B': 53}",0
958,95408.0,100000,2016-10-18 22:13:21.847450,-101,1205306,19687,1305306,"{u'A': 32, u'B': 47}",0
959,95478.0,100000,2016-10-18 23:30:02.546820,-103,1272630,18609,1372630,"{u'A': 34, u'B': 49}",0
960,95625.0,100000,2016-10-19 00:26:09.646880,-100,1270593,16707,1370593,"{u'A': 33, u'B': 51}",0
961,95361.0,100000,2016-10-19 01:02:43.996890,-101,1343097,20110,1443097,"{u'A': 35, u'B': 54}",0
962,95349.0,100000,2016-10-19 01:41:48.446610,-105,1366326,20268,1466326,"{u'A': 36, u'B': 54}",0
963,95363.0,100000,2016-10-19 02:27:50.944420,-105,1427083,19934,1527083,"{u'A': 39, u'B': 53}",0
964,95319.0,100000,2016-10-19 12:27:37.618220,-104,1393058,20819,1493058,"{u'A': 38, u'B': 52}",0
965,95404.0,100000,2016-10-19 12:46:09.717490,-103,1447193,19164,1547193,"{u'A': 39, u'B': 55}",0
966,95130.0,100000,2016-10-19 13:06:41.481820,-99,1456584,23422,1556584,"{u'A': 40, u'B': 54}",0
967,95140.0,100000,2016-10-19 13:28:38.772130,-96,1460924,23005,1560924,"{u'A': 41, u'B': 52}",0
968,95144.0,100000,2016-10-19 13:53:02.438270,-97,1460905,23057,1560905,"{u'A': 41, u'B': 52}",0
969,95074.0,100000,2016-10-19 14:24:34.476990,-92,1554948,24157,1654948,"{u'A': 43, u'B': 57}",0
970,95013.0,100000,2016-10-19 16:05:07.464490,-91,1577299,25165,1677299,"{u'A': 44, u'B': 57}",0
971,94978.0,100000,2016-10-19 16:38:30.425270,-91,1572741,25781,1672741,"{u'A': 43, u'B': 59}",0
972,95112.0,100000,2016-10-19 17:15:30.573430,-92,1565055,23777,1665055,"{u'A': 43, u'B': 58}",0
973,94936.0,100000,2016-10-19 17:50:15.812150,-95,1504106,26698,1604106,"{u'A': 43, u'B': 52}",0
974,94729.0,100000,2016-10-19 18:20:35.862520,-93,1408004,29770,1508004,"{u'A': 39, u'B': 52}",0
975,94636.0,100000,2016-10-19 18:49:52.493390,-95,1420360,31013,1520360,"{u'A': 40, u'B': 51}",0
976,94811.0,100000,2016-10-19 19:19:57.512570,-89,1469445,28397,1569445,"{u'A': 42, u'B': 51}",0
977,94865.0,100000,2016-10-19 21:04:25.409930,-87,1484090,27353,1584090,"{u'A': 43, u'B': 50}",0
978,94892.0,100000,2016-10-19 22:32:12.258240,-87,1503715,27085,1603715,"{u'A': 43, u'B': 52}",0
979,95086.0,100000,2016-10-19 23:58:55.060060,-86,1479492,24069,1579492,"{u'A': 41, u'B': 54}",0
980,95030.0,100000,2016-10-20 00:49:24.460560,-85,1511730,24821,1611730,"{u'A': 42, u'B': 55}",0
981,94988.0,100000,2016-10-20 01:24:50.962200,-85,1553907,25318,1653907,"{u'A': 43, u'B': 57}",0
982,95270.0,100000,2016-10-20 02:01:20.460330,-85,1525272,20928,1625272,"{u'A': 42, u'B': 56}",0
983,95267.0,100000,2016-10-20 12:10:18.937650,-87,1524964,21244,1624964,"{u'A': 42, u'B': 56}",0
984,95621.0,100000,2016-10-20 12:42:32.385600,-74,1487889,15550,1587889,"{u'A': 41, u'B': 54}",0
985,95691.0,100000,2016-10-20 13:10:54.782180,-74,1489033,14400,1589033,"{u'A': 41, u'B': 54}",0
986,95533.0,100000,2016-10-20 13:43:49.392290,-74,1514111,16785,1614111,"{u'A': 43, u'B': 52}",0
987,95623.0,100000,2016-10-20 14:19:36.491180,-74,1501759,15429,1601759,"{u'A': 42, u'B': 53}",0
988,95640.0,100000,2016-10-20 14:59:38.195090,-72,1421810,15194,1521810,"{u'A': 39, u'B': 52}",0
989,95594.0,100000,2016-10-20 16:37:22.392530,-73,1468009,15914,1568009,"{u'A': 41, u'B': 52}",0
990,95371.0,100000,2016-10-20 17:17:15.392210,-72,1468576,19336,1568576,"{u'A': 42, u'B': 50}",0
991,95416.0,100000,2016-10-20 17:55:34.392370,-74,1558921,18694,1658921,"{u'A': 45, u'B': 52}",0
992,95273.0,100000,2016-10-20 18:27:18.393740,-73,1552638,20984,1652638,"{u'A': 44, u'B': 54}",0
993,95311.0,100000,2016-10-20 19:00:15.392680,-63,1454068,20246,1554068,"{u'A': 41, u'B': 51}",0
994,95361.0,100000,2016-10-20 20:32:38.840090,-60,1441092,19554,1541092,"{u'A': 40, u'B': 52}",0
995,95505.0,100000,2016-10-20 22:04:30.138900,-59,1439223,17441,1539223,"{u'A': 39, u'B': 54}",0
996,95210.0,100000,2016-10-20 23:32:57.489930,-61,1475826,21969,1575826,"{u'A': 42, u'B': 51}",0
997,95200.0,100000,2016-10-21 00:09:19.941890,-61,1495112,22092,1595112,"{u'A': 42, u'B': 53}",0
998,95236.0,100000,2016-10-21 00:44:56.390660,-62,1528838,21430,1628838,"{u'A': 43, u'B': 54}",0
999,95423.0,100000,2016-10-21 01:16:30.089420,-61,1531735,18541,1631735,"{u'A': 43, u'B': 54}",0
1000,95137.0,100000,2016-10-21 01:47:00.944230,-63,1490271,22992,1590271,"{u'A': 41, u'B': 55}",0
1001,95208.0,100000,2016-10-21 02:23:04.794090,-60,1542132,21821,1642132,"{u'A': 44, u'B': 53}",0
1002,95409.0,100000,2016-10-24 12:22:22.254300,-56,1568779,18521,1668779,"{u'A': 45, u'B': 53}",0
1003,94710.0,100000,2016-10-24 12:40:59.752470,-55,1514388,29942,1614388,"{u'A': 44, u'B': 51}",0
1004,94844.0,100000,2016-10-24 13:00:59.801780,-58,1520707,27569,1620707,"{u'A': 45, u'B': 49}",0
1005,95103.0,100000,2016-10-24 13:21:23.300710,-59,1458772,23529,1558772,"{u'A': 43, u'B': 47}",0
